cid,smiles
28190735,CCN(C1CCCCC1)C(CN)C2=CC=C(S2)Br
15837872,CCC1=CSC(=N1)C2(CC2)Br
24928208,CSC1=NC=C2CN(CCC2=N1)CC3=C(C(=CC=C3)Cl)Cl
20387734,CCCCCCC1=CC2=C(S1)N(C3=C(C=C(C=C3)F)NC2)N4CCN(CC4)C
2571548,C1CCC(CC1)C2=NC(=NN2C3=CC=CC=C3)SCCSC4=C(C=CC(=C4)Cl)Cl
20964589,CC1CN(CCN1C2=CC=CC(=C2)C)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Cl
19837140,C1CN(CCN1CCSC2=NN=C3N2C=CC=C3)C4=CC=CC=C4Cl
5101520,CC(C)C1=NC2=C(C3=C1CCC3)C4=C(S2)C(=NC=N4)SCC5=CC=CC=C5Cl
18799686,CC(C1=NC=C2C(=C1)C(CS2)(C)C)SC3=NC(=CC(=N3)Cl)N
4834600,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N2C3=CC=C(C=C3)Br)SCCC4CCCCN4C
24810642,CC1=C(N(N=C1C2=NN=C(S2)CC3CC3)C4=C(C=C(C=C4)Cl)Cl)C5=CC=C(C=C5)Cl
14074435,C1CSC(S1)(CC2=CC=C(C=C2)F)C3=CN=CC=C3
29544591,C1CN(CCN1C2=CC=C(C=C2)F)C(CN)C3=CSC=C3
22928170,CSC1=CC(=CS1)C2CCN(CC2)C3=C4C=C(C=CC4=NC=C3)Br
24914260,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CN=C(C=C4)C5=CC=CC=C5Br
17038815,CC1=C2CCCC2=NN1C3=NC(=CS3)C4=CC=C(C=C4)F
24914512,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CN=C(C=C4)C5=CC(=C(C=C5)F)F
16417269,C1CN(CCN1C2=NSC3=CC=CC=C32)C4=NC(=NC5=C4NC=N5)Cl
25688080,CC1=CC=CC=C1N2CCN(CC2)CC3=CSC(=N3)C4=CC=C(C=C4)Cl
22198686,CC1=CC=CC=C1C2=NC(=CS2)CN3CCN(CC3)C4=CC(=CC=C4)Cl
1971519,C1CCC2=C(C1)C3=C(S2)N=CN=C3SCC4=CC=C(C=C4)Br
21992327,CNC1CCN(C1)C2=NC(=CS2)C3(CCCCC3)C4=CC=CC=C4F
22591263,C1CNCC2C1N3CCSCC4=C3C2=CC(=C4)NC5=C(C=CC(=C5)C(F)(F)F)Cl
9117728,C1CN(CCN1CC2=CC=CC=C2)C3=NC=NC4=C3SC(=C4)C5=CC=C(C=C5)F
20282377,C1CN(CCN1)C2=CC=C(C=C2)SC(CCC3=CC=C(C=C3)Cl)CN4C=CN=C4
20518768,C1CSC(SC1)(CCN2C=CN=C2)C3=CC=C(C=C3)Cl
3078620,C1CN(CCN1C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl)C(C5=CC=CC=C5)C6=CC=CC=C6
16583381,C1CN(CCN1C2=NC=CN=C2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Cl
22000411,C1CC2=C(C=C(C=C2)F)C3=C(C1)SC(=N3)NCCCCN
19573426,CC1=CC(=NN1CC(C)C2=NN3C=NC4=C(C3=N2)C5=C(S4)CCCCC5)C(F)(F)F
15713076,CC1(C(C2=C(C=CC(=C2)C(F)(F)F)SN1C)N)C
10226290,C1CN(CCN1CCNC2=NC3=C(S2)C=C(C=C3)F)C4=NC=C(C=N4)F
19374851,CC1=C(N=C(S1)NCCCC(C2CC2)C3=CC(=CC=C3)C(F)(F)F)C4=C(C=C(C=C4)Cl)Cl
28955272,CC1=NC=C(S1)CNC2CCCN(C2)CC3=CC=CC=C3F
17022118,CC(C)(C)C1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=NN(C=C5I)C
19837144,C1CN(CCN1CCSC2=NN=C3N2C=CC=C3)C4=CC(=CC=C4)F
15817066,C1CN(CCN1CCCCCSC2=CC=CC=N2)C3=CC=CC(=C3)C(F)(F)F
7649352,C1CC1N2C(=NN=C2SCC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CS4
1988787,C1CCC2=C(C1)C3=C(S2)N=C(N4C3=NN=C4SCC5=CC=C(C=C5)F)SCC6=CC=CC=C6
3286803,C1CNCCN(C1)C(C2=CSC=C2)C3=CC=C(S3)Cl
17585629,C1CCN(C(C1)C2=CN=CC=C2)CCCCSC3=CC=C(C=C3)Cl
3411772,C1CN(CCN1)C(C2=CC=CC=C2C(F)(F)F)C3=CC=C(S3)Br
19727245,CC(C)N1C(=NN=C1SCC2=CC(=CC=C2)Br)C3CC3
7206739,C1CCC(CC1)C2=NN=C(N2C3=CC=CC=C3)SCC4=CC(=C(C=C4)Cl)Cl
17811480,C1CN(CCN1)SC2=NC3=C(S2)C=C(C=C3)Cl
21066790,C1CN(CCC1NC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)CC5=CSC=C5
21067165,C1CN(CCC1C2=NC3=C(C=NN3C(=C2)NCC4=CN=CC=C4)Br)CC5=NC=CS5
3228617,CSC1=NC(=C(C(=N1)Cl)C2=CC=CC=C2)NC3C4CC5CC(C4)CC3C5
4325470,CC1=CC=C(S1)C(C2=CC(=CC=C2)Cl)N3CCCNCC3
17424291,C1CN(CC2=C1C3=C(N=CN=C3S2)N)C4=NC=NC5=C4C=NN5C6=CC=C(C=C6)F
11544993,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)Cl)CC4=CN=CC=C4
25280681,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)Cl)CC3=CN=C(N=C3)SC
14625005,CC1=C(SC=N1)CCN2CCN(CC2)C3=CC=CC=C3F
3986559,CC1=CC(=CC=C1)N2C3=C(CCCCN3)C(=N2)C4=CC=C(S4)Cl
15229277,C1CNCCC1SC2=C(NC3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)Cl
3021522,CCSC1=NC(=C(S1)CCN2CCN(CC2)C3=CC=C(C=C3)Cl)C
929650,C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4=CC=CC=C4Cl)NN
20980584,CN(CCCl)CC(N1C2=CC=CC=C2SC3=CC=CC=C31)Cl
395905,C1C2=NC3=C(N2C(S1)C4=C(C=CC=C4Cl)Cl)C=C(C=C3)C(F)(F)F
14126758,C1CN(CCN1CCSC2=NN=C3N2C4=CC=CC=C4C=C3)C5=CC=CC(=C5)C(F)(F)F
4523704,C1CN(CCN1C2=CC=C(C=C2)F)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5
24911472,C1CN(CC2=CN=C(N=C21)C(F)(F)F)CC3=CN=C(S3)Cl
17622935,C1CCC(CC1)N2C(=NN=C2SCC3=CC=CC=C3Cl)C4=CC(=CC=C4)Br
8723519,CC1=NN=C(N1C2CC2)SCC3=C(N=C4C=C(C=CC4=C3)SC)Cl
14554082,CC(C)(CC1=CC=C(C=C1)Br)C2(SCCS2)C3=CN=CC=C3
5148369,CC1=C(C=C(C=C1)N2C3=C(CCN3)C(=N2)CSC)Cl
19103993,CC1=CSC(=C1)C2(CC2)CNC3=NC=NC(=C3Cl)C(C)F
17561299,C1CCC(C1)N2C(=NN=N2)SCC3=C(C4=CC=CC=C4S3)Cl
13607999,C1CC(CNC1)SC2=CC=CC=C2Cl
1448451,CCN1CCN(CC1)C(C2=CC=C(C=C2)F)C3=NN=NN3CC4=CC=CS4
29769252,C1CN(CC2=C1SC=C2)C(CN)C3=CC(=C(C=C3)F)Br
10592578,CCC1=NN=C2N1NC(S2)C3=C(C=C4C=CC(=CC4=C3)C)Cl
17484172,CSC1=NN=C(N1C2=CC(=CC=C2)Cl)N3CCCC3
4214649,C1CCNC2=C(C1)C(=NN2C3=CC=CC=C3Br)C4=CC=CS4
21402205,C1CCC(CC1)SC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
11844106,CC1=C(C=C(N1C2=C(C=C(C=C2)Cl)Cl)C3=CC=C(C=C3)F)CN4CCSCC4
21072794,CC1=C(C=CC(=C1)F)C2=CC(=NC=C2NC)N3CCSCC3
4014508,C1C(NC2=C1C=CC=C2C(F)(F)F)C3=CC=C(S3)Cl
24913418,C1CCC(CC1)C2=NC=C3CN(CCC3=N2)CC4=CN(C5=CC=CC=C54)CC6=CN=C(S6)Cl
26538867,C1C(C1(Cl)Cl)CSC2=NC(=CN2N)C3=CC=CC=C3
6482801,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C3=NC(=CN=C3)C4=CSC5=CC=CC=C54
10117346,CC1=NC2=C(C(=N1)N3CCC(CC3)C4=CC=C(C=C4)Cl)N=CN2C5=C(C=C(C=C5)C(C)C)SC
20964371,CCC1=C(SC2=C1CCN(C2C3=CC=CC=C3)CC4=CC(=CC=C4)Br)C
3722970,CN1C(=CN=C1SCC2=C(C=CC=C2Cl)Cl)CN3CCN(CC3)C4=C(C=C(C=N4)C(F)(F)F)Cl
10173307,CSC1=NC=CC2=C(C(=NN21)C3=CC=C(C=C3)F)C4=NC(=NC=C4)NC5CCCC5
24914786,CSC1=NC=C2CN(CCC2=N1)CC3=C(N=CC(=C3)Cl)F
25247812,C1CN(CCC1N)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CS3
11681558,C1CCCN2C(=NN=C2C3(CCCC3)C4=CC=C(S4)Cl)CC1
3614145,C1CN(CCN1)C(C2=CC(=CC=C2)F)C3=CC=CS3
4181872,CC1CCC2=C(C1)SC3=C2C(=NC=N3)SCC4=CC=C(C=C4)Cl
18269200,CC1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCC4=C(C(=CC=C4)F)F
16941605,CC1=C(C=CC2=C1N=C(S2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)Cl)Cl
12004390,CC(C)(C)C1=CC=C(C=C1)NC2=NC(=NC3=C2CCN(C3)C4=C(C=CC=N4)Cl)SC
12969984,CN1CCSC2=C1C=C(C=C2)C3=CN=C(N3)C4=CC=C(C=C4)F
20518558,CCC1CSC(S1)(CCCC2=CC=C(C=C2)C(F)(F)F)CN3C=CN=C3
14625008,CC1=C(C(=CC=C1)Cl)N2CCN(CC2)CCC3=C(N=CS3)C
29297306,C1CC2=C(C1)SC3=C2C(=NC(=N3)CC4=CC=CC=C4)Cl
20518620,CCC1CSC(SC1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3
20810166,CC1=CN(N=N1)C2=CC(=C(C(=C2)F)N3CCSCC3)F
3203878,CCC1=NC2=C(C3=C(S2)CCCC3)C4=NN=C(N14)SCC5=NN=NN5C6=CC=C(C=C6)Cl
3979464,CSCCC1=NN(C2=C1CCN2)C3=CC=C(C=C3)I
17990013,C1CCN(CC1)CC2CCC3=C(C2)SC4=NC(=NC(=C34)N)C5=CC(=CC=C5)Br
13304225,C1CSC(N1)(CN2C=NC=N2)C3=CC(=C(C=C3)Cl)Cl
19624494,C1CN(CCN1CC2=CC=CS2)C3=C(C=C(C=C3)Cl)N
28505471,C1CN(CC2=C1N=C(S2)N)CC3=C(C=CC=C3Cl)Cl
20136341,CC(CC1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
28833358,CC1CCC(CC1)NCC2=CC(=CS2)Br
28972843,C1CC1CNCC2=CC(=CS2)Br
14156956,C1CCC(CC1)SCCCNC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
28800504,C1CCCN(CCC1)C(CN)C2=CC=C(S2)Br
3038827,CC1=CC(=NC2=C1C=C(C=C2)Cl)SCCCCCN3CCSC3
16812763,CCN1CCN(CC1)C2=NC3=C(C=C(C=C3S2)F)F
3835736,C1CNCCN(C1)C(C2=CC(=CC=C2)Cl)C3=CC4=CC=CC=C4S3
17938143,CC1(CC(CC(N1)(C)C)N2C=C(N=C2SCC3=CC=CC=C3)C4=CC=C(C=C4)F)C
3752337,CC1=NN2C(=N1)C3=C(N4C2=NN=C4SCC5=CC=C(C=C5)Cl)SC6=C3CCCC6
20964367,CCC1=C(SC2=C1CCN(C2C3=CC=CC=C3)CC4=CC=CC=C4Cl)C
22953821,CSC1=NC=CC(=N1)C2=C(NN=C2C3=CC=C(C=C3)Cl)C4CCNCC4
232253,CCSCN1CCN(CC1)C2=CC=C(C=C2)Cl
24262143,C1CC(CNC1)CC2=NC(=CS2)C3=CC=C(C=C3)F
21440942,CC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
4864748,CC(C)(C)C1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=CC=NN5C(F)F
13336532,CC1CSC(N1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
28645194,CC(C1=CC=C(C=C1)Cl)NC2CCSC2
3779843,C1CNCCN(C1)C(C2=CC=C(C=C2)C3=CC=CC=C3)C4=CC=C(S4)Cl
24783113,C1CC2=C(SC3=C2C1CNCC3)CC(F)(F)F
5461911,CN1C2CCC1C(C(C2)C3=CC=C(C=C3)Cl)CN(CC[N]CC[S])CC[S]
28401508,C1CCC(C1)N2C(=NN=N2)SCC3=CN=C(C=C3)Cl
26024051,C1CCN(CC1)CC2=NN=C(N2C3=CC=C(C=C3)F)SC4=NN5C(=NN=C5C(F)(F)F)C=C4
1489103,C1CSCCN1CC2=CN=C(S2)Cl
2119813,C1CCC2=C(C1)C3=C(S2)N=C(N=C3SCC4=CC=C(C=C4)Cl)CSC5=CC=C(C=C5)Br
29150244,C1CC(C2=C(C1)N(N=C2)C3=CC=CC=C3F)NCC4=NC=CS4
3585357,CC1=CSC(=C1)C2=NN(C3=C2CCN3)C4=CC=CC=C4F
17855381,CCC1=C(C2=C(C(=C1F)N3CCNCC3)SC(=N2)N)C4=CC=C(C=C4)Cl
24916591,CC1=NC(=C(C=C1)CN2CCC3=NC(=NC=C3C2)C4=CC=CS4)Cl
5201943,C1CN(CCN1)C(C2=NC3=CC=CC=C3C=C2)C4=CC=C(S4)Br
7225188,C1CCC(CC1)CSC2=NN=C(N2C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
26235545,CN1C(=CN=C1CSC2=NN=C(N2N)C3CC3)Cl
16857772,C1CC(CN(C1)C2=NC3=C(S2)C=C(C=C3)Cl)C4=NC5=CC=CC=C5S4
5037819,CC1=CSC(=C1)C2=NN(C3=C2CCN3)C4=CC(=CC=C4)Cl
3910479,C1C2CC3CC1CC(C2)(C3)CSC4=NN=C(N4C5=CC(=C(C=C5)F)Cl)C6=C(C=C(C=C6)Cl)Cl
12853576,CSC1=CC2=C(C=C1)SC3=CC=CC=C3CC2N4CCN(CC4)CCCCl
26340839,CSC1=CC=C(C=C1)CN2CCCC(C2)C3=C(C=NN3)C4=CC(=CC=C4)F
21256823,CC1=NC(=CC(=N1)SCCCN2CCCCC2)C3=CC=C(C=C3)F
24915560,C1CCC(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC=C(S4)C5=CC=CC=C5F
17540141,C1CCN(C1)CC2=NN=C(N2C3=CC=CC=C3)SCC4=C(C=C(C=C4)Cl)Cl
13154920,C1CCN(CC1)CCSC2=NC(=CN=N2)C3=CC=C(C=C3)F
24909519,C1CN(CC2=CN=C(N=C21)C(F)(F)F)CC3=CSC4=CC=CC=C43
16781990,C1CN(CC2=C1SC=C2)C(CN)C3=C(C=C(C=C3)F)F
1149189,C1CCC2=C(C1)C3=C(N=CN=C3S2)N4CCN(CC4)CC5=C(C=C(C=C5)Cl)Cl
1488867,CC1=CC2=C(C=C1)SCC3=CN=C(N=C32)SCC4=C(C=CC=C4Cl)F
8703940,C1CN(CCN1CC2=CSC(=N2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F
2415030,CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N4CCN(CC4)C5=CC(=CC=C5)Cl
21527509,C1CCC(C1)SNC2=C(C=CC=C2Cl)Cl
24274277,C1CC(C1)(C2=CC=C(C=C2)F)C3=CSC(=N3)N
14381097,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CCBr
15745911,C1CCC(CC1)CCNC2=C3C(=CSC3=NC=N2)Cl
5152826,C1CNCCN(C1)C(C2=CC=C(C=C2)F)C3=CC=CS3
20253582,C1CSCCN1C2=NC(=NC3=C2N=C(C(=N3)NCC4=CC=CC=C4)Cl)Cl
11087875,C1CC2=C(C(=CN2C1)C3=CC=C(S3)Cl)C4=CC=CC=C4
28101633,CN(C)C1=NC=C(S1)CN2CCCC(C2)N3CCN(CC3)C4=CC=CC=C4F
28424047,C1CCC(CC1)NCC2=CC=C(S2)Br
20162534,CCCCC1CSC(SC1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=NC=C(C(=N4)F)CCC
20546711,CCCN1CC(C2=C(C1)SC3=C2CCCC3)C4=CC=C(C=C4)Br
24806440,C1CCN(C1)CC2=CC=C(C=C2)C(C3=CC(=CC=C3)Cl)(C4=CC=CS4)N5C=CN=C5
20926586,C1CN(CCN1C2=CC=CC=C2)C3=NN=C(S3)N4C=CC=C4CNCC5=CC=C(C=C5)F
29254605,CC1=C(SC=N1)CN2CCC(CC2)CC3=CC=CC=C3F
9172598,C1CN(CCN1CC2=CC=C(S2)Br)C3=NN=NN3C4=CC=CC=C4
20964536,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F
16507079,C1CC1N2C(=NN=C2SCC3=CC(=CC=C3)Cl)C4=CC=CC=C4F
28349682,C1CCN(C1)C(C2=CC=CC=C2F)C3=NC(=CS3)CCN
21129835,CC1=NC2=C(C(=N1)N3CCCCC3)SC(=C2)C4=CC=C(C=C4)F
11430998,CC1=CN=C(C=C1)N(C)CC2=CN=C(N2C3=CC=C(C=C3)Cl)SCCN(C)CC4CC4
14156868,C1CCC(CC1)SCCNC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
3030211,C1CN(CCN1)C2=NC(=CS2)CC3=CC(=CC=C3)C(F)(F)F
3425102,CC1=C(C=CC=C1Cl)N2C3=C(CCN3)C(=N2)CC4=CC=CS4
14175893,CSC(C1=CC=C(C=C1)Cl)N2CCCCC2
1374593,C1CCN(CC1)CCSC2=NN=C(N2C3=CC(=CC=C3)Cl)C4=CC=NC=C4
1377206,C1CSCCN1CC2=CC(=CC=C2)F
20609852,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N)NCC4=CC=C(C=C4)C5=CC=C(S5)Cl
20387755,CCC1=CC2=C(S1)N(C3=C(C=C(C=C3)C(F)(F)F)NC2)N
9194879,C1CC2=C(C1)SC3=NC=NC(=C23)N4N=C(N=N4)C5=CC=CC=C5Br
28446546,C1CSCC1NC2=C(C=C(C=C2)Br)F
20703523,C1CN(CCN1CCCN2CC3=CC=CC=C3C4(C2)SCCS4)C5=CC=C(C=C5)F
14614503,C1C(S1)CSC2=NN(C(=N2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F
16392364,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CSC4=CC=C(C=C4)Cl)NCC5=NN=C6N5CCC6
14013497,C1CN(CCC1CC2=NC3=C(N2CC4=CC=C(C=C4)F)N=CC=C3)CCNC5=NC=CS5
15584506,CCN1CCC(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Cl
28333610,C1CN(CCN1CCC2=CC(=CC=C2)F)CC3=CC=CS3
4520573,CC1=C(C=C(C=C1)Cl)N2C3=C(CCN3)C(=N2)C4=CSC=C4
13769717,CC1=C(N=C(S1)N)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
10657760,CN1CCC(CC1)SC2=CC(=CC=C2)Cl
9419963,C1CCC(C1)NC2=NC(=CS2)C3=C(C=CC=C3F)F
28512475,C1CC2=CC=CC=C2C1NC3=CC=CC=C3SC(F)F
18124458,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CN4CCN(CC4)CC5=CC=C(S5)Cl)N
21315911,C1CN(CCN1CC2=CC=CC=C2)C3=C(SC4=C3C=C(C=C4)Br)C5=CC=CC=C5
18144158,C1CC1C2=NC(=NN2)SCC3=CC=CC=C3Cl
28853507,CC1=C(C2=C(N=C(N=C2S1)C)NC3CCNCC3)C4=CC=C(C=C4)F
10302163,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N5C(=NN=N5)CSC4C6=CC(=CC=C6)Cl)N
24910958,C1CC1C2=NC=C3CN(CCC3=N2)CC4=C(C5=CC=CC=C5S4)Br
3906650,C1CN(CCN1)C(C2=CC=C(S2)Br)C3=NC4=CC=CC=C4S3
20964545,CC1=CC(=C(C=C1)N2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F)C
29178363,C1CCC(CC1)SC2=NN=C(N2C3=CC=CC=C3)C(F)(F)F
16221485,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=NNC(=C4C3)C5=CC=C(S5)Br
9888797,C1CN(CC2=C1C3=C(S2)C=CC(=C3)Cl)CCCCNC4=NC5=CC=CC=C5S4
26146399,CC1=C2CN(CCN2C(=N1)CCCC3=CC=CC=C3)CC4=C(N=C(S4)N(C)C)Cl
22735841,C1CN2C3CCNCC3C4=C2C(=CC(=C4)NC5=C(C=C(C=C5)Cl)Cl)SC1
10622514,C1=CC=C(C=C1)C2=NN=C3N2NC(S3)C4=C(NC5=CC=CC=C54)C6=CC=C(C=C6)Cl
24629073,CC(C)C1=NN=C(N1C2CC2)SCC3=CSC(=N3)C4=CC=C(C=C4)C(F)(F)F
26026280,C1CC1N2C(=NN=C2SC3=NN4C(=NN=C4C(F)(F)F)C=C3)C5=CC=CC=C5F
28815182,C1CNCCC1SC2=NC(=CS2)C3=CC=C(C=C3)F
20823928,CC1=CN=C2N1C3=C(C=C(S3)Br)N=C2NCCN4CCCCC4
12969983,C1CSC2=C(N1)C=C(C=C2)C3=CN=C(N3)C4=CC=C(C=C4)F
13579584,C1CN(CCN1C2=CC=CC=C2)SCC3=CC(=CC=C3)Cl
24869484,CC1=C(SC(=N1)N)C2=CSC(=N2)NC3CCCC(C3)Cl
10270670,C1CN2C3=C(C=CC(=C3)C(F)(F)F)SC4=CC=CC(=C42)C1N5C=CN=C5
503301,C1C2CC3CC1CC(C2)(C3)CC4=CSC(=N4)Cl
28412374,C1CCC(C1)N2C(=NN=N2)SC3=C(C=C(C=C3)F)N
22735528,C1CN2C3CCNCC3C4=C2C(=CC(=C4)C5=CC=C(C=C5)C(F)(F)F)SC1
24911929,CCCCC1=NC(=C(N1)CN2CCC3=NC(=NC=C3C2)C4=CC=CS4)Cl
19209555,C1CC1C2=NN3C=C(N=C3S2)C4=CC(=C(C=C4)Cl)Cl
17773126,C1CSCC2=C1NN=C2CCCN3CCN(CC3)C4=CC=C(C=C4)F
27306168,CC1=NN2C3=CC=CC=C3C(=NC2=C1Cl)N4CCN(CC4)CC5=CC=CS5
27805990,CN1C(=CN=C1CSC2=NC=NC3=C2C4=C(S3)CCC4)Cl
20828325,C1C(C1NC2=NC(=NC(=N2)NC3=CC4=C(C=C3)N=CS4)Cl)C5=CC=CC=C5
12694045,CN1CCC(CC1)(C2=CC=CC=C2F)SCC3=CC=CC=C3Cl
23726684,C1CN(CC2=C1C3=C(S2)N=C(N=C3Cl)CCl)CC4=CC=CC=C4
17486175,CC(C1=NN=C(N1C2=CC=C(C=C2)F)SCC3=C(C(=CC=C3)F)F)N4CCCCC4
11956552,C1CSC2=C1N=C(N=C2NC3=CC=C(C=C3)Cl)N4CCN(CC4)C5=CC=CC=C5
19153700,C1CN(CCN1C2=CC=CC=C2F)C3=C(C(=NC=N3)SC4=CC=CC5=C4N=CC=C5)N
24734653,C1CC(CCC1NCC2=CC(=CC=C2)F)NC3=NC=C(C4=C3C=CC(=N4)C(F)(F)F)C5=CSC=C5
4352124,C1CNCCN(C1)C(C2=CC(=CC=C2)Cl)C3=CC=C(S3)Br
16605758,C1CN(CCN1CC2=CN=CC=C2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Br
10454481,C1CCC2CC(CCC2C1)NC(CC3=CSC=C3)CNCCC4=CC=C(C=C4)F
876902,CSC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=C(C=C3)F
11292443,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Br)NC4=NC5=CC=CC=C5S4
4083584,CC1=CC(=C(C=C1)NC2=C3C4=C(CCC4)SC3=NC(=N2)C)Br
12114270,C1CCN(C1)C2CCN(CC2)C3=NC(=NC(=C3)NC4=CC(=C(C=C4)SC5=CC=NC=C5)F)N
3041287,C1CN(CC2=C1SC=C2)CC3=CC(=C(C=C3)Cl)Cl
21009867,C1CCC2=C(C1)C=CC(=C2)C3=CSC4=NC=NC(=C34)NC5=CC(=CC(=C5)Cl)Cl
29399086,C1CCC(C1)NC2=NC(=CS2)C3=CC(=C(C=C3)F)F
19722693,CCN1C(=NN=C1SCC2=CC=CC=C2Cl)C3=CSC4=C3CCC(C4)C
4355532,C1CNC2=C1C(=NN2C3=CC=CC(=C3)C(F)(F)F)CC4=CC=CS4
22273205,CCC(CC)SC1=NC2=CC(=C(C=C2N1)Cl)N3CCC(CC3)N
24772756,CN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC4=C(S3)N=C(C=C4)N(C)C5=CC=C(C=C5)F
12891638,C1CN(CCC1NC2=NC3=C(N2CC4=CC=C(C=C4)F)N=CC=C3)CCC5=CC=CS5
25179125,CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCC4=CSC=C4
1256949,CSC1=NC2=C(C3=C(S2)CCCC3)C4=NN=C(N41)SCC5=CC=C(C=C5)F
3043031,CN(C)CCCN1C2CCCCCC2SC3=C1C=C(C=C3)Cl
11282807,CN(CCSC1=NC=C(N1C2=CC=C(C=C2)Cl)CN(C)C3CCCCC3)C4=CC=NC=C4
24506875,CC1=CC2=C(C=C1)N(CCC2)CC3=C(SN=N3)Cl
91038,C1CN(CCN1CCSC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4Cl
9797745,CC(C)C1=CC(=NC(=N1)C2=CC=C(C=C2)Cl)N3CCSCC3
1890824,C1CC2=C(C1)SC3=C2C4=NN=C(N4C(=N3)SCC5=CC=CC=C5)SCC6=C(C=C(C=C6)Cl)Cl
9507783,CC1=C(C(=NC2=CC=CC=C12)CSC3=NN=C(N3CC4=CC=CC=C4)C5CC5)Cl
16941439,CC1=C2C(=CC=C1)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)F
24734555,C1CN(CCC1NC2=NC=C(C3=C2C=CC(=N3)C(F)(F)F)C4=CSC=C4)CCC5=CC=CC=C5
7989149,C1CC1C2=NN=C(N2CC3=CC=CC=C3)SCC4=CC=CC=C4Br
3747635,C1CNCCN(C1)C(CC2=CC=CC=N2)C3=CC=C(S3)Br
15746136,CC1=C(C2=C(N=CN=C2S1)NCCC3CCCCC3)Cl
5087781,C1CCC2=C(C1)N=C3N2C=C(S3)CC4=CC(=CC=C4)C(F)(F)F
3064134,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)CCCl
19573510,CC(C)(C)C1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=NNC(=C5)C(F)(F)F
28139195,CSC1=NC=C(C=N1)CN2CCCC(C2)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F
4544420,CSCCC1=NN(C2=C1CCCCN2)C3=CC=C(C=C3)F
22641660,C1CC(CCC1NCCC2=CC=CS2)NC3=C4C=CC(=CC4=NC=C3)Cl
21186577,C1CC2CC(CC1N2)SC3=CC=C(C=C3)Cl
4041060,CC1=CSC(=C1)C2=NN(C3=C2CCCCN3)C4=C(C=C(C=C4)F)F
